Model_A,Model_B,W,p_value,z,r_effect,p_adj
Decision Tree (All),Naive Bayes (Wilcoxon - inCV),246.0,8.630484972549368e-05,-3.9261820361894197,-0.5552459883924691,0.039959145422903575
Decision Tree (All),Naive Bayes (Kruskal - inCV),166.0,8.93362232953614e-06,-4.441494518110305,-0.6281221784717348,0.004672284478347401
Decision Tree (All),Naive Bayes (Chi-square - inCV),119.0,4.2364032282193875e-08,-5.480702499960625,-0.7750883806776443,2.668934033778214e-05
Decision Tree (All),Naive Bayes (KS - inCV),145.5,2.039799273635801e-06,-4.749440769198381,-0.6716723549488055,0.0011422875932360485
Decision Tree (All),Integrated-SelectFromModel (L1-LR selector) + LR,243.0,7.500770700019643e-05,3.959815446189701,0.5600024708495944,0.03487858375509134
Decision Tree (All),Integrated-SelectFromModel (L1-LR selector) + SVM,71.0,5.897913268881894e-10,6.193135102733352,0.8758415655894398,4.500107824156885e-07
Decision Tree (All),Integrated-SelectFromModel (L1-LR selector) + KNN,7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,2.8418156716725207e-11
Decision Tree (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Decision Tree (All),Integrated-SelectFromModel (RF selector) + RF,49.0,1.3389328977946965e-08,-5.681020674115679,-0.8034176485456336,8.676285177709634e-06
Decision Tree (All),Integrated-SelectFromModel (RF selector) + LR,541.0,0.35718707191412413,0.9207383057397592,0.1302120599373593,1.0
Decision Tree (All),Integrated-SelectFromModel (RF selector) + KNN,3.0,8.881784197001252e-15,7.754320376295517,1.0966265043143162,7.815970093361102e-12
Decision Tree (All),Integrated-RFECV (L1-LR) + LR,255.0,0.0002221471786454621,3.6924005980048396,0.522184300341297,0.09818905296129425
Decision Tree (All),Integrated-RFECV (L1-LR) + KNN,1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,3.318234575999668e-12
Decision Tree (All),Integrated-RFECV (L1-LR) + Naive Bayes,1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,3.318234575999668e-12
Naive Bayes (All),Random Forest (MW - inCV),0.0,7.555220876380673e-10,-6.154000996674732,-0.870307167235495,5.733116096700186e-07
Naive Bayes (All),Random Forest (Wilcoxon - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Random Forest (Kruskal - inCV),3.0,8.881784197001252e-15,-7.754320376295517,-1.0966265043143162,7.815970093361102e-12
Naive Bayes (All),Random Forest (Chi-square - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Random Forest (KS - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (MW - inCV),5.0,1.7763568394002505e-14,-7.665860858431098,-1.0841164393258316,1.5294432387236157e-11
Naive Bayes (All),Logistic Regression (Wilcoxon - inCV),2.0,5.329070518200751e-15,-7.818891055763057,-1.1057581773777803,4.785505325344275e-12
Naive Bayes (All),Logistic Regression (Kruskal - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (Chi-square - inCV),1.0,3.552713678800501e-15,-7.869777910570139,-1.1129546653992488,3.318234575999668e-12
Naive Bayes (All),Logistic Regression (KS - inCV),6.0,2.4868995751603507e-14,-7.622561816573916,-1.0779930301026128,2.1188384380366188e-11
Naive Bayes (All),SVM (MW - inCV),7.0,3.375077994860476e-14,-7.583056491845678,-1.07240613350095,2.8418156716725207e-11
Naive Bayes (All),SVM (Wilcoxon - inCV),6.0,2.4868995751603507e-14,-7.622561816573916,-1.0779930301026128,2.1188384380366188e-11
Naive Bayes (All),SVM (Kruskal - inCV),1.0,1.1812325186599061e-09,-6.082770663823384,-0.8602336769584223,8.445812508418329e-07
Naive Bayes (All),SVM (Chi-square - inCV),4.0,9.632252047950751e-10,-6.115387657087753,-0.8648464163822527,6.993014986812245e-07
Naive Bayes (All),SVM (KS - inCV),12.0,1.2434497875801753e-13,-7.412067987171716,-1.0482247072689688,1.0270895245412248e-10
Naive Bayes (All),K-Neighbors (MW - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (Wilcoxon - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (Kruskal - inCV),12.0,1.2434497875801753e-13,-7.412067987171716,-1.0482247072689688,1.0270895245412248e-10
Naive Bayes (All),K-Neighbors (Chi-square - inCV),5.0,1.7763568394002505e-14,-7.665860858431098,-1.0841164393258316,1.5294432387236157e-11
Naive Bayes (All),K-Neighbors (KS - inCV),6.0,1.0870035830988515e-09,-6.096080987294263,-0.8621160409556313,7.815555762480742e-07
Naive Bayes (All),Decision Tree (MW - inCV),1.0,8.029280680234973e-10,-6.144347661777988,-0.8689419795221844,5.92560914201341e-07
Naive Bayes (All),Decision Tree (Wilcoxon - inCV),1.0,8.029280680234973e-10,-6.144347661777988,-0.8689419795221844,5.92560914201341e-07
Naive Bayes (All),Decision Tree (Kruskal - inCV),3.0,8.881784197001252e-15,-7.754320376295517,-1.0966265043143162,7.815970093361102e-12
Naive Bayes (All),Decision Tree (Chi-square - inCV),2.0,5.329070518200751e-15,-7.818891055763057,-1.1057581773777803,4.785505325344275e-12
Naive Bayes (All),Decision Tree (KS - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (MW - inCV),2.0,5.329070518200751e-15,-7.818891055763057,-1.1057581773777803,4.785505325344275e-12
Naive Bayes (All),Naive Bayes (Wilcoxon - inCV),1.0,3.552713678800501e-15,-7.869777910570139,-1.1129546653992488,3.318234575999668e-12
Naive Bayes (All),Naive Bayes (Kruskal - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (Chi-square - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (KS - inCV),2.0,5.329070518200751e-15,-7.818891055763057,-1.1057581773777803,4.785505325344275e-12
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + LR,53.5,1.724889555030254e-08,-5.637547579698891,-0.7972696245733789,1.1091039838844533e-05
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + SVM,287.0,0.0005086665780176247,-3.476150589288687,-0.4916019308223287,0.21414862934542
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + KNN,407.0,0.02607494901635935,2.225093693699648,0.31467576791808877,1.0
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,127.5,8.511505330877008e-07,4.923258145553741,0.6962538440505914,0.0004894115565254279
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + RF,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + LR,1.0,3.552713678800501e-15,-7.869777910570139,-1.1129546653992488,3.318234575999668e-12
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + KNN,472.0,0.1101260304360799,1.5976269254112445,0.2259385665529011,1.0
Naive Bayes (All),Integrated-RFECV (L1-LR) + LR,47.0,3.863753761379485e-11,-6.609210356103502,-0.9346834922178285,3.029182948921516e-08
Naive Bayes (All),Integrated-RFECV (L1-LR) + KNN,485.0,0.14333259515310637,1.4634927531315187,0.20696912999133335,1.0
Naive Bayes (All),Integrated-RFECV (L1-LR) + Naive Bayes,199.0,2.3060747862565105e-05,4.232987352222541,0.5986348122866896,0.011595740506108614
Random Forest (MW - inCV),Random Forest (Wilcoxon - inCV),605.5,0.7573924873436124,0.3089067166958297,0.043686006825938574,1.0
Random Forest (MW - inCV),Random Forest (Kruskal - inCV),517.0,0.24908489906916564,1.1525749278001407,0.16299870945461498,1.0
Random Forest (MW - inCV),Random Forest (Chi-square - inCV),469.0,0.10382485701630806,-1.6265869301014781,-0.2300341296928328,1.0
Random Forest (MW - inCV),Random Forest (KS - inCV),600.0,0.7173519866295903,0.3620000586279253,0.05119453924914674,1.0
Random Forest (MW - inCV),Logistic Regression (MW - inCV),574.0,0.5462652589115535,0.6033659646961572,0.08532883303476316,1.0
Random Forest (MW - inCV),Logistic Regression (Wilcoxon - inCV),582.0,0.5984627102635613,-0.5266124992481189,-0.0744742538551881,1.0
Random Forest (MW - inCV),Logistic Regression (Kruskal - inCV),539.0,0.34720687274462314,0.9400208367125855,0.1329390216192243,1.0
Random Forest (MW - inCV),Logistic Regression (Chi-square - inCV),473.5,0.1133879807499919,1.5831469230661268,0.22389078498293513,1.0
Random Forest (MW - inCV),Logistic Regression (KS - inCV),478.0,0.1236318102520084,1.5397069160307764,0.2177474402730376,1.0
Random Forest (MW - inCV),SVM (MW - inCV),305.5,0.0013510603955414026,3.2049071857192324,0.4532423208191126,0.5296156750522298
Random Forest (MW - inCV),SVM (Wilcoxon - inCV),320.0,0.0021771816052136156,3.064933829716435,0.4334470989761092,0.8207974651655331
Random Forest (MW - inCV),SVM (Kruskal - inCV),475.0,0.11672557026025483,1.5686669207210098,0.22184300341296925,1.0
Random Forest (MW - inCV),SVM (Chi-square - inCV),388.0,0.016017916620302528,2.408507056737797,0.34061433447098977,1.0
Random Forest (MW - inCV),SVM (KS - inCV),184.0,1.1989022485563904e-05,4.377787375673711,0.6191126279863483,0.006186335602550975
Random Forest (MW - inCV),K-Neighbors (MW - inCV),145.0,1.9916725452983955e-06,4.754267436646753,0.6723549488054608,0.0011173282979124
Random Forest (MW - inCV),K-Neighbors (Wilcoxon - inCV),178.0,2.36936675790389e-06,4.71906022240515,0.6673758968180757,0.001317367917394563
Random Forest (MW - inCV),K-Neighbors (Kruskal - inCV),354.5,0.006297144012795129,2.7318937757787434,0.3863481228668942,1.0
Random Forest (MW - inCV),K-Neighbors (Chi-square - inCV),371.0,0.00939211543820484,2.597441363751975,0.3673336804086911,1.0
Random Forest (MW - inCV),K-Neighbors (KS - inCV),97.0,1.8122945762785934e-07,5.217627511690497,0.7378839590443685,0.00010910013349197132
Random Forest (MW - inCV),Decision Tree (MW - inCV),206.5,3.1743019136881056e-05,4.1605873404969556,0.5883959044368601,0.015585822396208598
Random Forest (MW - inCV),Decision Tree (Wilcoxon - inCV),288.5,0.0007543763017789126,3.369013878963892,0.4764505119453925,0.30853990742757526
Random Forest (MW - inCV),Decision Tree (Kruskal - inCV),350.0,0.004912360514200742,2.8127252455919924,0.397779418954539,1.0
Random Forest (MW - inCV),Decision Tree (Chi-square - inCV),237.0,5.639617199193481e-05,4.027403624771343,0.5695608827302197,0.026562597008201294
Random Forest (MW - inCV),Decision Tree (KS - inCV),187.0,4.028586058524297e-06,4.609902115241674,0.6519386092587194,0.002195579401895742
Random Forest (MW - inCV),Naive Bayes (MW - inCV),497.0,0.17500578594082772,1.3562935529926268,0.19180887372013647,1.0
Random Forest (MW - inCV),Naive Bayes (Wilcoxon - inCV),539.0,0.34720687274462314,0.9400208367125855,0.1329390216192243,1.0
Random Forest (MW - inCV),Naive Bayes (Kruskal - inCV),590.0,0.652772195247282,0.44991435663909024,0.06362749850653669,1.0
Random Forest (MW - inCV),Naive Bayes (Chi-square - inCV),452.0,0.07395602411280144,-1.7868853294178901,-0.2527037467268296,1.0
Random Forest (MW - inCV),Naive Bayes (KS - inCV),545.0,0.3776732059941086,-0.8821915957135212,-0.12476073192696241,1.0
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,54.5,1.824228699703057e-08,5.627894244802146,0.7959044368600682,1.1711548252093627e-05
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,9.0,5.861977570020827e-14,7.511128589878778,1.062233992053487,4.89475127096739e-11
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,5.733116096700186e-07
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + RF,172.0,7.002010074274284e-06,-4.493627394434648,-0.6354948805460752,0.0036970613192168216
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + LR,126.0,7.905710188378587e-07,4.937680799684903,0.6982935153583618,0.00045536890685060665
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + LR,50.0,5.610267805877811e-11,6.55376913986836,0.9268429202264089,4.370398620778815e-08
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Random Forest (Kruskal - inCV),542.0,0.3622430237473182,0.9110993597978071,0.1288489071295503,1.0
Random Forest (Wilcoxon - inCV),Random Forest (Chi-square - inCV),402.0,0.023003675137892043,-2.2733736087582708,-0.3215035789847013,1.0
Random Forest (Wilcoxon - inCV),Random Forest (KS - inCV),569.0,0.5084497948497686,-0.6612534404270103,-0.09351535836177474,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (MW - inCV),551.0,0.40970358186013023,0.824415374716488,0.11658994039529544,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (Wilcoxon - inCV),571.0,0.520900461817212,0.6419579873674804,0.09078656922088268,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (Kruskal - inCV),544.5,0.36931064829451177,-0.8977653741593171,-0.12696319679650625,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (Chi-square - inCV),497.0,0.17500327358789936,1.3563014523589678,0.19180999085923783,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (KS - inCV),506.0,0.20795951830847592,-1.259196076687342,-0.17807721693382308,1.0
Random Forest (Wilcoxon - inCV),SVM (MW - inCV),321.0,0.0018425334424101436,3.1145057838545727,0.4404576319616584,0.705690308443085
Random Forest (Wilcoxon - inCV),SVM (Wilcoxon - inCV),223.5,6.429113487041454e-05,3.9964806472522962,0.5651877133105803,0.030088251119354006
Random Forest (Wilcoxon - inCV),SVM (Kruskal - inCV),483.0,0.13807290852462017,1.483005654215227,0.20972867092671585,1.0
Random Forest (Wilcoxon - inCV),SVM (Chi-square - inCV),382.5,0.013831867883496909,2.461600398669893,0.348122866894198,1.0
Random Forest (Wilcoxon - inCV),SVM (KS - inCV),199.0,2.3060747862565105e-05,4.232987352222541,0.5986348122866896,0.011595740506108614
Random Forest (Wilcoxon - inCV),K-Neighbors (MW - inCV),178.0,2.36936675790389e-06,4.71906022240515,0.6673758968180757,0.001317367917394563
Random Forest (Wilcoxon - inCV),K-Neighbors (Wilcoxon - inCV),127.0,7.798730550234723e-08,5.371724246898922,0.7596765283292856,4.8508104022459975e-05
Random Forest (Wilcoxon - inCV),K-Neighbors (Kruskal - inCV),383.0,0.01330480151673541,2.4755046875503663,0.3500892302851899,1.0
Random Forest (Wilcoxon - inCV),K-Neighbors (Chi-square - inCV),383.0,0.014019095406169881,2.4567737312215203,0.34744027303754266,1.0
Random Forest (Wilcoxon - inCV),K-Neighbors (KS - inCV),129.0,9.051156624195755e-08,5.3448107590660605,0.7558703863788859,5.584563637128781e-05
Random Forest (Wilcoxon - inCV),Decision Tree (MW - inCV),264.5,0.00031736902254149186,3.6006939164857643,0.5092150170648464,0.13773815578300747
Random Forest (Wilcoxon - inCV),Decision Tree (Wilcoxon - inCV),257.0,0.00023963134945343515,3.67309392821135,0.5194539249146759,0.10543779375951147
Random Forest (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),363.0,0.007380741603101981,2.679158642569575,0.37889024880709843,1.0
Random Forest (Wilcoxon - inCV),Decision Tree (Chi-square - inCV),222.0,2.6885878247284722e-05,4.198356801481503,0.593737312833647,0.013335395610653222
Random Forest (Wilcoxon - inCV),Decision Tree (KS - inCV),173.0,1.7496796758109667e-06,4.7803756349065445,0.676047205612273,0.0009868193371573852
Random Forest (Wilcoxon - inCV),Naive Bayes (MW - inCV),440.0,0.05658100519591361,1.9065336421070733,0.26962457337883955,1.0
Random Forest (Wilcoxon - inCV),Naive Bayes (Wilcoxon - inCV),504.5,0.19917397391006186,1.283908496781662,0.18157208089946797,1.0
Random Forest (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),583.0,0.5988097799492575,0.5261128802601546,0.07440359706030827,1.0
Random Forest (Wilcoxon - inCV),Naive Bayes (Chi-square - inCV),449.0,0.06930163067169381,-1.816448307291936,-0.2568845831521907,1.0
Random Forest (Wilcoxon - inCV),Naive Bayes (KS - inCV),575.0,0.5526669770606443,-0.5937684748590927,-0.0839715430055317,1.0
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,43.0,2.3080204414327454e-11,6.685077768724393,0.9454127646048905,1.814104066966138e-08
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,6.0,2.4868995751603507e-14,7.622561816573916,1.0779930301026128,2.1188384380366188e-11
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,5.733116096700186e-07
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + RF,219.0,5.346392356031115e-05,-4.039944183716926,-0.571334385584278,0.025341899767587484
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + LR,119.0,4.2364032282193875e-08,5.480702499960625,0.7750883806776443,2.668934033778214e-05
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + LR,47.0,3.863753761379485e-11,6.609210356103502,0.9346834922178285,3.029182948921516e-08
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,5.733116096700186e-07
Random Forest (Kruskal - inCV),Random Forest (Chi-square - inCV),376.0,0.010879562807692977,-2.546543573351432,-0.36013564586076396,1.0
Random Forest (Kruskal - inCV),Random Forest (KS - inCV),510.0,0.2183976009859543,-1.2308001993349458,-0.1740614334470989,1.0
Random Forest (Kruskal - inCV),Logistic Regression (MW - inCV),606.0,0.766732668436843,0.29665139512798205,0.04195284262868921,1.0
Random Forest (Kruskal - inCV),Logistic Regression (Wilcoxon - inCV),609.0,0.7887529519630228,-0.26793032351764046,-0.03789106972896582,1.0
Random Forest (Kruskal - inCV),Logistic Regression (Kruskal - inCV),424.0,0.039015525521861605,-2.064023107575155,-0.2918969471784246,1.0
Random Forest (Kruskal - inCV),Logistic Regression (Chi-square - inCV),616.5,0.8393529414453512,-0.20272121351984587,-0.028669108954049807,1.0
Random Forest (Kruskal - inCV),Logistic Regression (KS - inCV),629.0,0.9389922173111831,-0.07653657417760153,-0.01082390612195385,1.0
Random Forest (Kruskal - inCV),SVM (MW - inCV),489.0,0.15430250303892734,1.4244975180387665,0.20145437095772362,1.0
Random Forest (Kruskal - inCV),SVM (Wilcoxon - inCV),412.0,0.04610345508442351,1.9944449067886145,0.2820571036586402,1.0
Random Forest (Kruskal - inCV),SVM (Kruskal - inCV),585.0,0.6122950987501914,-0.5068000820790955,-0.07167235494880547,1.0
Random Forest (Kruskal - inCV),SVM (Chi-square - inCV),516.5,0.24278243229906737,1.1680603255191118,0.165188675401906,1.0
Random Forest (Kruskal - inCV),SVM (KS - inCV),283.0,0.0006213324953273363,3.422127152037396,0.48396186305765,0.2572316530655172
Random Forest (Kruskal - inCV),K-Neighbors (MW - inCV),311.0,0.001282241835095732,3.219924899086892,0.4553661462111502,0.5064855248628142
Random Forest (Kruskal - inCV),K-Neighbors (Wilcoxon - inCV),279.0,0.0005386913816499508,3.4607407165173676,0.4894226457155644,0.22571168891132937
Random Forest (Kruskal - inCV),K-Neighbors (Kruskal - inCV),408.0,0.02616696817119646,2.2237247618939042,0.31448217172552406,1.0
Random Forest (Kruskal - inCV),K-Neighbors (Chi-square - inCV),506.0,0.20795951830847592,1.259196076687342,0.17807721693382308,1.0
Random Forest (Kruskal - inCV),K-Neighbors (KS - inCV),256.0,0.0001362867761987019,3.8148117696790433,0.539495854258061,0.06146533606561455
Random Forest (Kruskal - inCV),Decision Tree (MW - inCV),307.0,0.0014206263546371058,3.1904271833741156,0.45119453924914676,0.5540442783084712
Random Forest (Kruskal - inCV),Decision Tree (Wilcoxon - inCV),320.0,0.0017779629774352657,3.1250144962417568,0.4419437883197618,0.682737783335142
Random Forest (Kruskal - inCV),Decision Tree (Kruskal - inCV),408.0,0.02616696817119646,2.2237247618939042,0.31448217172552406,1.0
Random Forest (Kruskal - inCV),Decision Tree (Chi-square - inCV),337.0,0.0032054206503495664,2.94731926853147,0.4168138882200755,1.0
Random Forest (Kruskal - inCV),Decision Tree (KS - inCV),278.0,0.00035222154756553437,3.5735146350033347,0.5053712862160457,0.15251193009587638
Random Forest (Kruskal - inCV),Naive Bayes (MW - inCV),589.0,0.645875956795086,-0.459498879103713,-0.06498295467237061,1.0
Random Forest (Kruskal - inCV),Naive Bayes (Wilcoxon - inCV),609.0,0.7887529519630228,-0.26793032351764046,-0.03789106972896582,1.0
Random Forest (Kruskal - inCV),Naive Bayes (Kruskal - inCV),555.5,0.4286094261609269,-0.7915734615330635,-0.11194539249146758,1.0
Random Forest (Kruskal - inCV),Naive Bayes (Chi-square - inCV),359.0,0.006525205201144857,-2.720151301725831,-0.3846874862607499,1.0
Random Forest (Kruskal - inCV),Naive Bayes (KS - inCV),453.0,0.07556206690378708,-1.7770375195581385,-0.25131105610049637,1.0
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,60.0,1.8094681308866711e-10,6.376697964130577,0.9018012744030366,1.39690939704451e-07
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,11.0,9.769962616701378e-14,7.443975501082831,1.0527371111604396,8.099299009245442e-11
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,3.318234575999668e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + RF,221.0,5.804665444357392e-05,-4.020613984494157,-0.5686006825938565,0.02728192758847974
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + LR,165.0,1.0633089786438177e-06,4.8795449318053565,0.6900718620768034,0.0006092760447629075
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + KNN,1.0,8.029280680234973e-10,6.144347661777988,0.8689419795221844,5.92560914201341e-07
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + LR,68.0,4.3148595807451784e-10,6.242190145358608,0.8827789962477824,3.309497298431552e-07
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Random Forest (KS - inCV),413.5,0.03059143821508769,2.1623470168708074,0.30580204778156994,1.0
Random Forest (Chi-square - inCV),Logistic Regression (MW - inCV),444.0,0.06207125225267518,1.8657864255347185,0.2638620467482818,1.0
Random Forest (Chi-square - inCV),Logistic Regression (Wilcoxon - inCV),472.0,0.11171837302823029,1.5905167502534556,0.22493303593900177,1.0
Random Forest (Chi-square - inCV),Logistic Regression (Kruskal - inCV),589.0,0.645875956795086,0.459498879103713,0.06498295467237061,1.0
Random Forest (Chi-square - inCV),Logistic Regression (Chi-square - inCV),382.0,0.01364685170499553,2.4664270661182646,0.3488054607508532,1.0
Random Forest (Chi-square - inCV),Logistic Regression (KS - inCV),385.0,0.014788819437338585,2.437509651282538,0.34471592072590784,1.0
Random Forest (Chi-square - inCV),SVM (MW - inCV),234.5,0.00010010416086014506,3.890339279721877,0.5501770571615456,0.046047913995666725
Random Forest (Chi-square - inCV),SVM (Wilcoxon - inCV),218.5,5.2379586779175583e-05,4.04474732173602,0.5720136518771332,0.024880303720108403
Random Forest (Chi-square - inCV),SVM (Kruskal - inCV),318.0,0.0020406023145530493,3.084258462837654,0.4361800148009005,0.7774694818447118
Random Forest (Chi-square - inCV),SVM (Chi-square - inCV),255.5,0.00022640232614993386,3.687573930556467,0.5215017064846417,0.09984342583212083
Random Forest (Chi-square - inCV),SVM (KS - inCV),109.0,1.9077969426462005e-08,5.62016090409735,0.7948107773293508,1.2209900432935683e-05
Random Forest (Chi-square - inCV),K-Neighbors (MW - inCV),119.0,5.578837643399114e-07,5.005254143962116,0.707849829351536,0.0003259741655003978
Random Forest (Chi-square - inCV),K-Neighbors (Wilcoxon - inCV),138.0,1.4223946331142919e-06,4.8218407809239645,0.6819112627986346,0.0008093425462420321
Random Forest (Chi-square - inCV),K-Neighbors (Kruskal - inCV),218.0,5.13109535994176e-05,4.049573989184392,0.5726962457337884,0.02447881988595313
Random Forest (Chi-square - inCV),K-Neighbors (Chi-square - inCV),218.0,5.13109535994176e-05,4.049573989184392,0.5726962457337884,0.02447881988595313
Random Forest (Chi-square - inCV),K-Neighbors (KS - inCV),80.0,7.377163970149327e-08,5.381734204935157,0.7610921501706484,4.5959731534030303e-05
Random Forest (Chi-square - inCV),Decision Tree (MW - inCV),193.0,1.7794454055914472e-05,4.29090736160301,0.606825938566553,0.009075171568516381
Random Forest (Chi-square - inCV),Decision Tree (Wilcoxon - inCV),231.0,4.213757459226031e-05,4.095435383114293,0.5791820262622885,0.02035244852806173
Random Forest (Chi-square - inCV),Decision Tree (Kruskal - inCV),262.0,0.0001778852638985029,3.7485142054151313,0.5301199628046285,0.07933682769873229
Random Forest (Chi-square - inCV),Decision Tree (Chi-square - inCV),172.5,7.161647002542367e-06,4.488826870796586,0.6348159839825313,0.0037741879703398276
Random Forest (Chi-square - inCV),Decision Tree (KS - inCV),138.0,1.4223946331142919e-06,4.8218407809239645,0.6819112627986346,0.0008093425462420321
Random Forest (Chi-square - inCV),Naive Bayes (MW - inCV),391.5,0.01756224858561438,2.37472038459919,0.3358361774744027,1.0
Random Forest (Chi-square - inCV),Naive Bayes (Wilcoxon - inCV),429.0,0.04414405981976628,2.0127203259712654,0.284641638225256,1.0
Random Forest (Chi-square - inCV),Naive Bayes (Kruskal - inCV),470.5,0.10693663066540461,1.6121163170387736,0.22798767596791977,1.0
